"소재지(시군구)별(1)",소재지(시군구)별(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"소재지(시군구)별(1)",소재지(시군구)별(2),계,계,기존시가지의 정비,기존시가지의 정비,기존시가지의 관리,기존시가지의 관리,기존시가지의 보전,기존시가지의 보전,신시가지의 개발,신시가지의 개발,복합용도개발,복합용도개발,유휴토지 및 이전적지개발,유휴토지 및 이전적지개발,비시가지 관리개발,비시가지 관리개발,용도지구대체,용도지구대체,복합구역,복합구역,주거형,주거형,산업유통형,산업유통형,관광휴양형,관광휴양형,특정,특정,복합형,복합형,용도지구대체형 ,용도지구대체형 
"소재지(시군구)별(1)",소재지(시군구)별(2),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡),구역수 (개),면적 (㎡)
"경기도",성남시,57,41936024,43,3717654,0,0,0,0,14,38218370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",고양시,140,58626599,110,19577501,5,1547103,0,0,21,36323339,0,0,0,0,1,47701,0,0,1,995665,0,0,0,0,1,61620,1,73670,0,0,0,0
"경기도",용인시,147,38774396,25,3867869,1,2146283,0,0,103,28726709,0,0,0,0,0,0,0,0,1,181605,0,0,8,596867,0,0,9,3255063,0,0,0,0
"경기도",부천시,48,20891468,34,7382628,0,0,0,0,13,13017993,1,490847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",안산시,100,23223824,25,1019630,61,5196063,0,0,11,11065633,0,0,0,0,0,0,0,0,0,0,0,0,3,5942498,0,0,0,0,0,0,0,0
"경기도",안양시,65,9436985,27,1872299,32,1277682,0,0,5,6031939,0,0,0,0,0,0,0,0,0,0,0,0,1,255065,0,0,0,0,0,0,0,0
"경기도",남양주시,126,39291682,11,1297959,50,3748399,0,0,16,29960036,0,0,0,0,45,2955810,0,0,0,0,0,0,1,102963,3,1226515,0,0,0,0,0,0
"경기도",화성시,174,76292609,6,683383,58,3074356,0,0,57,52446299,0,0,0,0,0,0,0,0,0,0,14,3068652,22,7674103,16,9247462,1,98354,0,0,0,0
"경기도",평택시,138,63862368,34,3557233,0,0,0,0,48,34600414,0,0,0,0,0,0,0,0,0,0,12,1469993,20,15847575,2,194822,0,0,2,4362429,20,3829902
"경기도",의정부시,57,11622554,17,1326117,24,2531053,0,0,16,7765384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",시흥시,79,26960011,63,4156700,0,0,0,0,16,22803311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",파주시,57,31374391,27,1452576,0,0,0,0,5,19780965,0,0,0,0,0,0,0,0,0,0,7,686204,10,1569482,7,2347759,0,0,1,5537405,0,0
"경기도",광명시,46,7885836,0,0,46,7885836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",김포시,59,29339721,47,15013479,1,492000,0,0,3,11946847,0,0,0,0,0,0,0,0,0,0,7,1800029,0,0,1,87366,0,0,0,0,0,0
"경기도",군포시,21,7177609,15,1255421,2,4485864,0,0,4,1436324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",광주시,150,19378925,9,730527,42,2625598,0,0,30,4487502,0,0,0,0,0,0,0,0,0,0,53,6772161,9,1657132,3,2809442,4,296563,0,0,0,0
"경기도",이천시,80,16028262,2,262395,1,106083,0,0,10,2219292,0,0,0,0,0,0,0,0,0,0,19,1897872,25,2495306,10,7206445,12,1591269,1,249600,0,0
"경기도",양주시,92,34852148,8,13039277,25,13169795,0,0,39,4720322,0,0,0,0,0,0,0,0,1,204162,2,69835,14,1998687,2,1431965,1,218105,0,0,0,0
"경기도",오산시,35,10547084,8,451742,2,330295,0,0,23,9078159,0,0,0,0,0,0,0,0,2,686888,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",구리시,63,17413137,22,979256,19,2542435,3,1153210,19,12738236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",안성시,88,20667707,2,71937,6,748158,0,0,17,5094766,1,61479,0,0,0,0,0,0,0,0,1,220076,47,6132802,8,7270054,5,864884,1,203551,0,0
"경기도",포천시,53,26458534,0,0,0,0,0,0,1,637870,0,0,0,0,0,0,0,0,0,0,21,4205418,12,2347164,19,19268082,0,0,0,0,0,0
"경기도",의왕시,46,7716834,36,3949241,1,44646,0,0,7,2745571,0,0,0,0,0,0,0,0,2,977376,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",하남시,73,21829706,63,3992358,0,0,0,0,10,17837348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"경기도",여주시,60,6922434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1367489,14,1509782,6,2177779,15,1708325,2,159059,0,0
"경기도",양평군,40,17979543,1,7004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2816582,0,0,6,1942558,15,13213399,0,0,0,0
"경기도",동두천시,36,5692121,11,443160,5,233679,0,0,16,4436435,0,0,1,17039,0,0,0,0,0,0,0,0,0,0,3,561808,0,0,0,0,0,0
